label,review
0,"我明明注明不吃辣的，还是放了辣椒。都浪费了,很生气！！！"
0,比蜗牛还慢，送到的时候粥都撒了
0,太辣了，送餐速度慢了点，等了两小时
0,有点慢，番茄酱没给我带
0,干锅茶树菇和上次送来的不一样，有股臭味！
0,菜不错，但是晚了半小时。刚刚到楼下我没有去取，她就确认送到了，想逃避半价，过分。
0,说实话味道实在是不敢恭维，下次不会再吃了！
0,送饭晚了20分钟。菜的质量很差
0,点了1份九品三鲜，2份茴香猪肉，结果送了三份茴香猪肉过来！！餐具也只提供了1份！！里面的调料包，三份饺子，只有两份调料包，醋包还全洒出来了！！承诺12点15分前送到，结果还是超时了！！
0,口味不错，送餐速度太慢了。5点10分下单，6点半才送到。
0,"一个半小时才到,太慢了"
0,时间提前太多，到吃饭的点都凉了，希望下次改善，量有些少，再增加点就好了
0,"没带发票,没带发票,没带发票"
0,太慢了，饿到后来吃了点别的就不饿了。
0,菜色一般，味道也不怎么样，若是选择还是不要的
0,没有比这再咸了。这饭馆打死卖盐的了？
0,饭太难吃了！吃了没几口扔掉了！以后再也不点了！
0,铁板烧汁茄子味道真心不错！宫保鸡丁做的太甜了。水煮肉片味道还凑合，但是肉质太干！
0,"巨难吃！重要的事情说三遍！巨难吃！巨难吃！,又慢慢慢慢！！！如果听我的你就不要订哟,如果我说的是假话,那就咒我我以后吃的所有外卖都像他们家一样难吃。（非常正经地说）"
0,送来时候都凉了......
0,144分钟，足足两个多小时。木有筷子。不会再定。
0,牛肉有点味道
0,"超时半个小时，还送错东西，并且还少了两杯豆浆，最后打了十几次客服电话竟然一直没人接,呵呵"
0,太慢了，路程距离应该只需要5分钟就能到，但是用了这么久，饭菜都凉了
0,明明备注了把茄子肉末面改成茄子肉末饭的，但送过来的还是面，都成一团了，根本没法吃了，其他的还可以
0,两个小时才送餐
0,千万别吃这个菜，真不值这个钱，血和泪的教训
0,煎饼越来越难吃了，鸡丝凉面是第一次点，绝壁是个失误啊！！！
0,十一点半下单，一点四十才到
0,不好吃，米饭黏成一坨，土豆丝一点咸味没有，难吃死了
0,很好，就是不喜欢炒生菜
0,菜的味道还行，不过肉不是新鲜的。隔夜肉！其次米饭是前一天的，有变质味！
0,16：41才接到电话，16：45才送到！居然显示16：35已送到…
0,"还可以吧,牛肉筋多有点老,泡菜还行"
0,商品太差，以后再也不定了
0,送餐太尼玛慢了
0,外卖员很辛苦，但是你们店里的汉堡真小。没法给你好评
0,汤撒了，不知是一开始就没盖好还是后来晃的，另外没有餐具，这个肯定是一开始就没放
0,"速度是有，蔬菜沙发都没拿就送！！和合谷居然说下次给我送,不让外送员过来了,还要加我微信给我转红包！真服了,，百度外卖人员为什么不确认好再送！差评"
0,"单子竟然被转派了，,联系标注了电话的送餐员很不负责。,后来送餐来的人态度很好，,虽然迟到了很久，但是解释了原因。"
0,披萨不是太好吃
0,太难吃了，没味道，肉都没熟，速度还慢的要死。
0,我觉得量很少，不怎么好吃！
0,等了136分钟，催了无数次，要不是脚崴了走不了路我早就不要了。
0,除了汤，都太油了，吃不饱不说热量还突破天际，汤还撒了点，配送员还迷路
0,红油热干面吃了拉肚子！！难受！和老家味道完全不一样啊！
0,服务态度太差，客服不接电话竟然转到联通秘书台，搞笑了。把客户当啥了？外卖还经常洒了，送餐时间超长，整个差评！
0,饭和丸子是热的，大酱汤冰凉，外卖小哥挺好
0,飘香肘子卷，里面不是肘子，就是很普通的炖肉，半生不熟的，看着就没食欲。一口下去，唯一的感觉就是：难吃到没朋友！吃了三口，实在受不了就给扔了；包装倒是高端大气，不禁让我联想到老板肯定是把店里的主要资金花在包装纸袋上了
0,谁也别来这家别怪没提醒！忘记评价了百度外卖软件逼迫完成订单，其实这份饭十点半定的，等了一天压根没有送！！！店家还逃避不接电话，把店铺立刻下架让人找不到，找到后显示“店铺下架”！
0,"送过来面都成一坨了,！！！！！"
0,快递恶劣到极点了，还耍小心眼
0,"骑士态度很好，就是菜太难吃,太难吃，再也不来了，味道比全聚德差远了"
0,"我明确的写了发票信息,结果送餐的硬说我没要开发票,订的是30的套餐,但是送来的盒子上面贴的是12块钱的标签,如果按照价格来说应该是20的套餐,因为不是本人吃的,具体也没问是几荤几素,因为是后来才发现的,就懒得找麻烦了,总体感觉不太好"
0,菜量也太少了，不到店里的一半。付了一样的钱，还花了配送费，凭什么呢？
0,2小时配送？每次配送都这么慢！你们要好好想想了……
0,不送饮料了。
0,送了两个小时才到，我也是醉了
0,"送餐慢就不说了,八宝菜里还有石块,硌得牙疼好几天"
0,"张银平外卖员简直就是脑子有病！！！！买了3杯,纸袋子都已经全湿了,下半截都烂了2个大洞了！送到我手里啥也不说转头就走！！！里面都洒了半杯了！！！还没给奶包！简直了！没见过这样的外卖员！！百度是不是该找点有素质的外卖！！！"
0,送餐园挺哼
0,"辣死了,但是送餐速度好快"
0,3元钱的米饭连饭盒底都盖不满，真是第一次遇到。招牌菜牛蛙，一坨浆糊，炒鸡蛋也是一坨坨，真是够了。这年头不是只有你一个商家，看看人家都怎么做的。三个菜172，比望湘园眉州东坡不知道贵多少，还这种质素
0,超级难吃，谁订谁知道
0,明明点的是土豆红烧肉盖饭送来的却是土豆牛肉盖饭，是店家太忙还是认不清字啊！两个盖饭也不是一个价格多收了我4元钱。
0,名字很大宇宙卷饼，实物很小
0,感觉的都是速冻的。。。不是一般的难吃，吃过他家的外卖不想去他家店里吃了
0,实际里边没有订单里边的广味烤肠，请问把我的肠呢？
